time,NH4_hlx,NH4_djy,WT_djy,NH4_ejs,WT_ejs,WT_hlx,Q_ZPP,H_wj,Q_wj
2020/5/21 12:00,0.28,0.096,12.34832478,0.884,16.83229446,18.87671089,7185600,486.775,479520
2020/5/21 16:00,0.32,0.098,12.04447842,1.011,16.81606865,18.86816788,7185600,486.77,478080
2020/5/21 20:00,0.38,0.097,11.94775486,0.868,16.89420319,18.96946716,7185600,486.765,476640
2020/5/22 0:00,0.42,0.096,11.7660141,0.943,17.76556969,19.85468292,7041600,486.76,475200
2020/5/22 4:00,0.38,0.097,11.53953266,0.715,17.76280403,19.83779526,7041600,486.762,483120
2020/5/22 8:00,0.44,0.105,11.57292461,0.65,17.70585251,19.86849976,7041600,486.763,491040
2020/5/22 12:00,0.48,0.098,11.75705433,0.708,17.74874687,19.77544403,7041600,486.765,498960
2020/5/22 16:00,0.48,0.096,11.8518362,0.573,17.78588676,19.57929611,7041600,486.767,506880
2020/5/22 20:00,0.35,0.101,11.27985191,0.503,17.75889015,19.90765953,7041600,486.768,514800
2020/5/23 0:00,0.34,0.1,11.57889557,0.752,17.81057739,19.74232864,7531200,486.77,522720
2020/5/23 4:00,0.27,0.097,11.91632843,0.458,17.72942543,19.81835556,7531200,486.765,517680
2020/5/23 8:00,0.25,0.106,12.0204277,0.461,17.83881378,19.92317963,7531200,486.76,512640
2020/5/23 12:00,0.24,0.099,12.29615593,0.393,17.78320503,19.96136093,7531200,486.755,507600
2020/5/23 16:00,0.26,0.097,12.22916985,0.391,17.65784645,19.82209015,7531200,486.75,502560
2020/5/23 20:00,0.24,0.097,11.67898083,0.521,17.66001511,20.00130081,7531200,486.745,497520
2020/5/24 0:00,0.26,0.098,11.76948738,0.489,17.78755569,19.89356232,7704000,486.74,492480
2020/5/24 4:00,0.25,0.1,11.56129932,0.518,17.72585869,19.96828079,7704000,486.735,489124.8
2020/5/24 8:00,0.2,0.106,11.60124207,0.537,17.68159676,19.95247078,7704000,486.73,485755.2
2020/5/24 12:00,0.33,0.1,11.77457237,0.845,17.74673271,19.83666229,7704000,486.725,482400
2020/5/24 16:00,0.41,0.1,11.28160381,0.778,17.77631187,19.76239395,7704000,486.72,479044.8
2020/5/24 20:00,0.47,0.1,11.31451225,0.724,17.74523735,19.75323105,7704000,486.715,475675.2
2020/5/25 0:00,0.55,0.1,11.53498554,0.727,17.72592926,19.61327553,6235200,486.71,472320
2020/5/25 4:00,0.6,0.101,11.18771648,0.762,16.84892654,18.81223106,6235200,486.708,467280
2020/5/25 8:00,0.55,0.105,11.76684189,0.502,16.91435051,18.82650757,6235200,486.707,462240
2020/5/25 12:00,0.64,0.1,11.79533577,0.391,17.76849174,19.47105789,6235200,486.705,457200
2020/5/25 16:00,0.63,0.101,11.50299072,0.253,17.83255196,19.46873856,6235200,486.703,452160
2020/5/25 20:00,0.54,0.104,11.76261234,0.263,17.86965179,19.46707344,6235200,486.702,447120
2020/5/26 0:00,0.49,0.102,11.75298214,0.245,17.83688927,19.4634304,6105600,486.7,442080
2020/5/26 4:00,0.36,0.104,11.44903088,0.308,17.88839149,19.42676544,6105600,486.705,445680
2020/5/26 8:00,0.33,0.107,11.74119854,0.193,17.86453438,19.43982506,6105600,486.71,449280
2020/5/26 12:00,0.33,0.101,11.71952915,0.185,18.29429054,19.76754189,6105600,486.715,452880
2020/5/26 16:00,0.3,0.102,11.95741463,0.242,17.39119911,19.06653404,6105600,486.72,456480
2020/5/26 20:00,0.3,0.104,11.649333,0.324,18.05784607,19.63861847,6105600,486.725,460080
2020/5/27 0:00,0.21,0.101,11.53828812,0.337,18.07382584,19.97520065,6868800,486.73,463680
2020/5/27 4:00,0.22,0.103,11.69633102,0.331,18.01692581,19.5790081,6868800,486.73,466804.8
2020/5/27 8:00,0.18,0.107,11.73787594,0.28,17.83456612,19.76051712,6868800,486.73,469915.2
2020/5/27 12:00,0.17,0.105,12.5616436,0.216,17.2765789,18.81664848,6868800,486.73,473040
2020/5/27 16:00,0.19,0.1,12.26269245,0.208,17.38341331,18.69474792,6868800,486.73,476164.8
2020/5/27 20:00,0.21,0.099,12.47834587,0.333,18.22931671,19.19438934,6868800,486.73,479275.2
2020/5/28 0:00,0.21,0.101,12.3999567,0.281,17.68196869,19.33151245,7444800,486.73,482400
2020/5/28 4:00,0.18,0.1,11.81380272,0.301,18.94931412,19.64136696,7444800,486.733,486720
2020/5/28 8:00,0.18,0.105,12.06350327,0.242,18.53760719,19.45237923,7444800,486.737,491040
2020/5/28 12:00,0.193359658,0.1,12.15922737,0.211,18.26404381,19.44927406,7444800,486.74,495360
2020/5/28 16:00,0.2,0.099,12.45663452,0.184,17.82141685,19.39362335,7444800,486.743,499680
2020/5/28 20:00,0.18,0.102,11.89227104,0.274,18.32989693,19.29367447,7444800,486.747,504000
2020/5/29 0:00,0.22,0.101,11.95726395,0.244,18.36000061,19.4111557,7344000,486.75,508320
2020/5/29 4:00,0.21,0.101,12.06138134,0.32,18.58967972,19.29765701,7344000,486.755,512395.2
2020/5/29 8:00,0.2,0.104,11.89705753,0.255,17.88666725,19.28707314,7344000,486.76,516484.8
2020/5/29 12:00,0.17,0.101,12.04904938,0.18,17.99298477,19.28473663,7344000,486.765,520560
2020/5/29 16:00,0.15,0.097,12.66934109,0.293,17.44928932,19.18699837,7344000,486.77,524635.2
2020/5/29 20:00,0.14,0.099,11.67331123,0.33,17.41965675,19.32255745,7344000,486.775,528724.8
2020/5/30 0:00,0.15,0.099,11.99435043,0.342,18.11971664,19.1926136,7632000,486.78,532800
2020/5/30 4:00,0.15,0.099,11.75171757,0.401,17.46662712,19.32287979,7632000,486.782,535680
2020/5/30 8:00,0.15,0.106,11.66244793,0.378,17.71802139,19.46505165,7632000,486.783,538560
2020/5/30 12:00,0.17,0.099,11.98428059,0.308,17.88145828,18.99897385,7632000,486.785,541440
2020/5/30 16:00,0.14,0.101,12.0854435,0.301,17.98559952,19.23708153,7632000,486.787,544320
2020/5/30 20:00,0.14,0.1,12.24267292,0.327,18.43459702,19.38913536,7632000,486.788,547200
2020/5/31 0:00,0.15,0.099,11.96780205,0.335,18.40993309,19.43884468,8438400,486.79,550080
2020/5/31 4:00,0.12,0.099,12.17974567,0.36,17.88839149,19.621912,8438400,486.8,552960
2020/5/31 8:00,0.15,0.103,11.77182961,0.333,17.89927673,19.49132729,8438400,486.81,555840
2020/5/31 12:00,0.16,0.097,12.01838684,0.283,18.28245544,19.42448997,8438400,486.82,558720
2020/5/31 16:00,0.16,0.098,12.21889877,0.313,18.34354973,19.11058617,8438400,486.83,561600
2020/5/31 20:00,0.16,0.098,11.3395853,0.356,17.71505165,19.26224518,8438400,486.84,564480
2020/6/1 0:00,0.19,0.098,11.41121864,0.41,18.26350594,19.22402,9936000,486.85,567360
2020/6/1 4:00,0.15,0.098,11.48111534,0.421,18.54602432,19.29004478,9936000,486.865,569275.2
2020/6/1 8:00,0.17,0.099,11.53982258,0.377,18.54443169,19.46442223,9936000,486.88,571204.8
2020/6/1 12:00,0.21,0.1,11.66540051,0.35,18.02526665,19.25322342,9936000,486.895,573120
2020/6/1 16:00,0.25,0.118,11.22283936,0.419,16.98689461,18.65818977,9936000,486.91,575035.2
2020/6/1 20:00,0.22,0.118,11.89924717,0.45,17.40215302,19.27990723,9936000,486.925,576964.8
2020/6/2 0:00,0.23,0.13,11.9022913,0.361,17.93572998,19.5020752,8323200,486.94,578880
2020/6/2 4:00,0.25,0.13,12.08111191,0.634,17.96750259,19.49377441,8323200,486.94,577915.2
2020/6/2 8:00,0.36,0.13,11.77607727,0.46,16.96970177,18.77439117,8323200,486.94,576964.8
2020/6/2 12:00,0.3,0.13,12.04539204,0.449,17.978508,19.5449028,8323200,486.94,576000
2020/6/2 16:00,0.29,0.13,11.93412876,0.405,17.98488426,19.17092896,8323200,486.94,575035.2
2020/6/2 20:00,0.24,0.13,11.84831715,0.333,17.14215279,19.15994263,8323200,486.94,574084.8
2020/6/3 0:00,0.18,0.13,12.19010639,0.41,17.27747154,19.29109764,9892800,486.94,573120
2020/6/3 4:00,0.21,0.13,12.06929302,0.434,18.29488182,19.65305901,9892800,486.937,574804.8
2020/6/3 8:00,0.17,0.13,12.20566559,0.372,18.23145676,19.68401718,9892800,486.933,576475.2
2020/6/3 12:00,0.232960358,0.13,12.12783813,0.339,17.3296814,19.24001312,9892800,486.93,578160
2020/6/3 16:00,0.17,0.13,12.19326115,0.359,17.87760162,19.4177475,9892800,486.927,579844.8
2020/6/3 20:00,0.21,0.065,10.97141838,0.338,17.89479828,19.40957069,9892800,486.923,581515.2
2020/6/4 0:00,0.16,0.058,10.76331806,0.374,18.26191902,19.01194954,10267200,486.92,583200
2020/6/4 4:00,0.17,0.058,10.81752968,0.415,18.27217674,19.44309044,10267200,486.93,582724.8
2020/6/4 8:00,0.19,0.059,11.56897831,0.312,17.92327881,19.49952316,10267200,486.94,582235.2
2020/6/4 12:00,0.13,0.054,11.57337666,0.313,18.55591202,19.59701729,10267200,486.95,581760
2020/6/4 16:00,0.19,0.054,11.4273243,0.3,18.47773933,19.74978828,10267200,486.96,581284.8
2020/6/4 20:00,0.2,0.055,11.48346424,0.295,18.49803543,19.48843384,10267200,486.97,580795.2
2020/6/5 0:00,0.14,0.054,10.91850758,0.333,18.27526855,19.48916054,10483200,486.98,580320
2020/6/5 4:00,0.27,0.055,10.98306274,0.388,16.28145981,18.48347855,10483200,486.987,588484.8
2020/6/5 8:00,0.14,0.058,11.10110664,0.302,18.30307388,19.62444115,10483200,486.993,596635.2
2020/6/5 12:00,0.19,0.055,11.00351143,0.303,17.9644928,19.74349976,10483200,487,604800
2020/6/5 16:00,0.24,0.056,11.02886391,0.271,17.94228554,19.40463829,10483200,487.007,612964.8
2020/6/5 20:00,0.19,0.058,10.924757,0.323,18.28800392,19.59619331,10483200,487.013,621115.2
2020/6/6 0:00,0.16,0.057,11.15987301,0.343,18.26172066,19.4105587,10800000,487.02,629280
2020/6/6 4:00,0.16,0.058,11.06183147,0.361,18.25022697,19.32504845,10800000,487.022,635284.8
2020/6/6 8:00,0.18,0.06,10.79130363,0.309,18.32498169,18.93395996,10800000,487.023,641275.2
2020/6/6 12:00,0.22,0.058,11.15513802,0.247,17.03741646,18.76610565,10800000,487.025,647280
2020/6/6 16:00,0.22,0.057,11.09096527,0.266,17.94252968,19.68887901,10800000,487.027,653284.8
2020/6/6 20:00,0.22,0.06,11.01836872,0.266,17.94871521,19.57394409,10800000,487.028,659275.2
2020/6/7 0:00,0.15,0.06,10.86693001,0.308,18.30235481,19.61834145,9460800,487.03,665280
2020/6/7 4:00,0.16,0.06,11.08000088,0.333,18.31241226,19.37043762,9460800,487.03,666720
2020/6/7 8:00,0.2,0.063,11.01438236,0.496,17.79866982,19.20534515,9460800,487.03,668160
2020/6/7 12:00,0.2,0.059,11.40764904,0.413,16.93865585,18.31006622,9460800,487.03,669600
2020/6/7 16:00,0.23,0.059,11.26846313,0.441,16.90057755,18.30909729,9460800,487.03,671040
2020/6/7 20:00,0.25,0.063,11.37554932,0.379,17.8598175,19.54490662,9460800,487.03,672480
2020/6/8 0:00,0.18,0.062,11.3114233,0.385,17.02124405,18.58164978,9936000,487.03,673920
2020/6/8 4:00,0.22,0.06,11.13133621,0.46,17.88187408,19.21052551,9936000,487.025,669600
2020/6/8 8:00,0.34,0.063,11.00987434,0.76,17.88696098,18.74245453,9936000,487.02,665280
2020/6/8 12:00,0.36,0.06,11.15171623,0.539,17.87674141,19.28051567,9936000,487.015,660960
2020/6/8 16:00,0.36,0.061,11.24141693,0.576,17.99034119,18.96531868,9936000,487.01,656640
2020/6/8 20:00,0.36,0.061,11.2172327,0.506,17.93569374,19.01176071,9936000,487.005,652320
2020/6/9 0:00,0.29,0.061,11.26418018,0.533,17.94895935,18.93960571,10728000,487,648000
2020/6/9 4:00,0.23,0.062,11.24065495,0.462,17.94764137,18.9675827,10728000,486.995,650404.8
2020/6/9 8:00,0.28,0.065,11.29773521,0.379,17.97051811,18.86479759,10728000,486.99,652795.2
2020/6/9 12:00,0.32,0.069,11.51923466,0.347,16.99153519,18.65024185,10728000,486.985,655200
2020/6/9 16:00,0.34,0.069,11.22141933,0.33,18.1647625,19.4090271,10728000,486.98,657604.8
2020/6/9 20:00,0.27,0.071,11.41393471,0.29,17.94668007,19.70755005,10728000,486.975,659995.2
2020/6/10 0:00,0.22,0.071,11.25994492,0.271,18.14441299,19.8343544,10584000,486.97,662400
2020/6/10 4:00,0.17,0.072,10.92526817,0.327,18.2307415,19.74299049,10584000,486.975,664084.8
2020/6/10 8:00,0.19,0.072,11.07262516,0.466,18.13872147,19.58050919,10584000,486.98,665755.2
2020/6/10 12:00,0.18,0.073,10.9618988,0.432,18.2191143,19.9473877,10584000,486.985,667440
2020/6/10 16:00,0.19,0.072,10.98087502,0.285,18.3519268,19.75473213,10584000,486.99,669124.8
2020/6/10 20:00,0.16,0.073,11.07902527,0.292,18.41288567,19.38944435,10584000,486.995,670795.2
2020/6/11 0:00,0.17,0.072,11.07644463,0.269,18.18791008,19.40008163,10684800,487,672480
2020/6/11 4:00,0.15,0.074,11.46765614,0.297,18.27032471,19.61365318,10684800,486.998,684475.2
2020/6/11 8:00,0.15,0.077,11.37983227,0.286,18.1709156,19.62284279,10684800,486.997,696484.8
2020/6/11 12:00,0.17,0.073,11.21993065,0.286,17.96263123,19.80826187,10684800,486.995,708480
2020/6/11 16:00,0.18,0.075,10.89981747,0.209,18.23308563,19.67188644,10684800,486.993,720475.2
2020/6/11 20:00,0.22,0.073,10.89514446,0.206,17.97738075,19.37347603,10684800,486.992,732484.8
2020/6/12 0:00,0.21,0.075,11.34731197,0.28,18.21040154,19.49830055,10900800,486.99,744480
2020/6/12 4:00,0.21,0.072,10.90052032,0.35,18.5556736,19.63473701,10900800,486.985,735364.8
2020/6/12 8:00,0.19,0.078,12.0271616,0.243,18.07549477,19.57575989,10900800,486.98,726235.2
2020/6/12 12:00,0.23,0.073,11.42401505,0.254,18.0370903,19.50601387,10900800,486.975,717120
2020/6/12 16:00,0.18,0.074,11.61826229,0.243,18.06746101,19.38935471,10900800,486.97,708004.8
2020/6/12 20:00,0.25,0.074,11.44944477,0.238,17.85932732,19.59336472,10900800,486.965,698875.2
2020/6/13 0:00,0.16,0.072,11.10201645,0.378,17.9532814,19.28199387,12254400,486.96,689760
2020/6/13 4:00,0.18,0.074,11.25527,0.301,18.27674294,19.42877388,12254400,486.963,695764.8
2020/6/13 8:00,0.19,0.081,11.48451042,0.274,18.2754612,19.63726044,12254400,486.967,701755.2
2020/6/13 12:00,0.25,0.074,11.73042393,0.257,17.90083313,19.35866356,12254400,486.97,707760
2020/6/13 16:00,0.24,0.074,11.58551884,0.241,17.90379906,19.34727669,12254400,486.973,713764.8
2020/6/13 20:00,0.28,0.074,10.99814034,0.213,17.88721466,19.43884087,12254400,486.977,719755.2
2020/6/14 0:00,0.2,0.077,11.09901619,0.179,18.08661842,19.36963844,11923200,486.98,725760
2020/6/14 4:00,0.17,0.079,10.99874401,0.143,18.24906158,19.57081413,11923200,486.982,722404.8
2020/6/14 8:00,0.21,0.081,11.21880722,0.143,17.98112488,19.4126339,11923200,486.983,719035.2
2020/6/14 12:00,0.23,0.076,12.28800201,0.157,17.9733429,19.43929672,11923200,486.985,715680
2020/6/14 16:00,0.23,0.076,11.250597,0.205,17.87464333,19.47048187,11923200,486.987,712324.8
2020/6/14 20:00,0.222181424,0.077,10.59830475,0.207,17.58424568,19.02279663,11923200,486.988,708955.2
2020/6/15 0:00,0.199221447,0.079,10.83359718,0.189,17.8068943,19.28818321,14414400,486.99,705600
2020/6/15 4:00,0.21803759,0.08,11.05865192,0.172,17.91488838,19.38625908,14414400,486.992,705124.8
2020/6/15 8:00,0.193847045,0.084,10.9618969,0.173,18.22363472,19.35350609,14414400,486.993,704635.2
2020/6/15 12:00,0.19104825,0.079,10.88878822,0.2,17.83711624,19.48211098,14414400,486.995,704160
2020/6/15 16:00,0.197576001,0.079,10.73973465,0.115,17.24535179,18.61092567,14414400,486.997,703684.8
2020/6/15 20:00,0.2,0.076,10.66313171,0.089,17.75314713,18.85966682,14414400,486.998,703195.2
2020/6/16 0:00,0.18,0.077,10.73588943,0.059,17.42637634,18.97959137,16200000,487,702720
2020/6/16 4:00,0.18,0.077,10.72857285,0.051,17.08394241,18.11672974,16200000,487.012,712555.2
2020/6/16 8:00,0.18,0.082,10.49635887,0.181,17.15398598,18.72171402,16200000,487.023,722404.8
2020/6/16 12:00,0.21,0.081,12.56467724,0.179,16.48303795,18.84505081,16200000,487.035,732240
2020/6/16 16:00,0.21,0.079,11.29706097,0.171,17.73408699,19.47279549,16200000,487.047,742075.2
2020/6/16 20:00,0.23,0.082,11.51379013,0.127,17.29245758,18.9793148,16200000,487.058,751924.8
2020/6/17 0:00,0.19,0.077,11.13068867,0.092,17.36299515,18.5803299,16243200,487.07,761760
2020/6/17 4:00,0.22,0.075,11.49575806,0.416,17.19254303,18.337677,16243200,487.072,762235.2
2020/6/17 8:00,0.45,0.087,11.76859951,0.773,15.89964676,17.43806648,16243200,487.073,762724.8
2020/6/17 12:00,0.73,0.083,12.21277905,0.525,15.59983921,17.1200161,16243200,487.075,763200
2020/6/17 16:00,0.93,0.073,11.25157356,0.507,15.99121189,18.19654274,16243200,487.077,763675.2
2020/6/17 20:00,1.25,0.076,11.65117931,0.334,16.80904388,18.53299522,16243200,487.078,764164.8
2020/6/18 0:00,1,0.074,11.11071873,0.202,16.92134476,18.38120079,17784000,487.08,764640
2020/6/18 4:00,0.83,0.069,10.81266212,0.109,16.93945694,18.44415092,17784000,487.075,768960
2020/6/18 8:00,0.76,0.073219396,10.84372902,0.112,16.85251999,18.66070938,17784000,487.07,773280
2020/6/18 12:00,0.65,0.072,10.83176708,0.112,17.84216309,19.54696083,17784000,487.065,777600
2020/6/18 16:00,0.55,0.073,10.46903896,0.156,17.3232708,18.64813042,17784000,487.06,781920
2020/6/18 20:00,0.48,0.074,11.2184515,0.151,17.56266785,19.4908371,17784000,487.055,786240
2020/6/19 0:00,0.28,0.073,10.77372646,0.194,18.08084679,18.93346405,21182400,487.05,790560
2020/6/19 4:00,0.37,0.07,10.53374004,0.181,17.80491638,19.77590179,21182400,487.045,795600
2020/6/19 8:00,0.3,0.083,11.81989861,0.28,18.18326378,19.98550224,21182400,487.04,800640
2020/6/19 12:00,0.29,0.08,11.42751312,0.148,18.0564003,19.6842289,21182400,487.035,805680
2020/6/19 16:00,0.16,0.072,10.93380737,0.117,17.65700912,19.74123001,21182400,487.03,810720
2020/6/19 20:00,0.19,0.071,10.88791275,0.124,17.94113922,19.93224525,21182400,487.025,815760
2020/6/20 0:00,0.12,0.071,10.43710899,0.144,17.89711952,19.89999962,19310400,487.02,820800
2020/6/20 4:00,0.15,0.073,11.2401247,0.257,18.43324852,19.81822586,19310400,487.017,814564.8
2020/6/20 8:00,0.16,0.083,11.09873962,0.237,18.03148842,19.78805733,19310400,487.013,808315.2
2020/6/20 12:00,0.2,0.072,11.14895344,0.25,18.0567112,19.75478935,19310400,487.01,802080
2020/6/20 16:00,0.19,0.069,9.988521576,0.209,16.07777596,18.75938034,19310400,487.007,795844.8
2020/6/20 20:00,0.23,0.072,10.51831245,0.202,17.65425873,19.64471817,19310400,487.003,789595.2
2020/6/21 0:00,0.15,0.074,11.3850069,0.232,18.27834511,19.42362785,18100800,487,783360
2020/6/21 4:00,0.21,0.072,11.13327694,0.251,17.72783852,19.77716827,18100800,486.993,780235.2
2020/6/21 8:00,0.19,0.082,10.90901375,0.206,17.93605232,19.78138542,18100800,486.987,777124.8
2020/6/21 12:00,0.24,0.07,10.8376646,0.461,18.05888557,19.4673214,18100800,486.98,774000
2020/6/21 16:00,0.24,0.072,11.31085968,0.429,17.97406387,19.56022835,18100800,486.973,770875.2
2020/6/21 20:00,0.36,0.072,11.03487587,0.329,17.90143967,19.65435028,18100800,486.967,767764.8
2020/6/22 0:00,0.27,0.071,11.0868063,0.369,17.9235611,19.45630455,14644800,486.96,764640
2020/6/22 4:00,0.28,0.074,11.39589787,0.434,18.12640953,19.36481094,14644800,486.957,768484.8
2020/6/22 8:00,0.433284223,0.072740301,11.08878422,0.326380491,17.81725883,19.320261,14644800,486.953,772315.2
2020/6/22 12:00,0.42,0.074,11.66269493,0.468,17.88888931,19.17868042,14644800,486.95,776160
2020/6/22 16:00,0.42,0.072,11.09831238,0.328,17.81122971,19.36165047,14644800,486.947,780004.8
2020/6/22 20:00,0.46,0.074,11.54636478,0.307,17.75382996,19.5629406,14644800,486.943,783835.2
2020/6/23 0:00,0.32,0.075,11.66550636,0.29,17.85146523,19.45333672,17265600,486.94,787680
2020/6/23 4:00,0.41,0.074,11.76913548,0.312,17.75904846,19.66203117,17265600,486.948,795355.2
2020/6/23 8:00,0.41,0.084,11.47402859,0.355,17.76305008,19.5518837,17265600,486.957,803044.8
2020/6/23 12:00,0.375422984,0.074193135,11.01785183,0.207548395,17.79733276,19.63057518,17265600,486.965,810720
2020/6/23 16:00,0.39,0.071,10.65087032,0.188,17.67710495,19.51119423,17265600,486.973,818395.2
2020/6/23 20:00,0.33,0.071,10.66305161,0.188,17.64403152,19.52534294,17265600,486.982,826084.8
2020/6/24 0:00,0.19,0.072,10.6215086,0.22,17.67140579,19.81295967,24696000,486.99,833760
2020/6/24 4:00,0.17,0.073,10.90141964,0.287,18.08176422,19.82476807,24696000,486.988,831355.2
2020/6/24 8:00,0.22,0.085,11.76632023,0.225,17.80173874,19.91566658,24696000,486.987,828964.8
2020/6/24 12:00,0.27,0.074,11.00314617,0.198,17.75903893,19.79031563,24696000,486.985,826560
2020/6/24 16:00,0.21,0.072,10.3208847,0.154,16.70905304,18.75958443,24696000,486.983,824155.2
2020/6/24 20:00,0.17,0.075,11.12173271,0.162,17.72301674,19.78528595,24696000,486.982,821764.8
2020/6/25 0:00,0.11,0.077,10.68156338,0.154,17.9469986,19.80924606,25531200,486.98,819360
2020/6/25 4:00,0.15,0.077,10.3324728,0.182,16.83719063,18.91398621,25531200,486.985,829684.8
2020/6/25 8:00,0.2,0.085,10.75468349,0.165,16.7474308,19.06513023,25531200,486.99,839995.2
2020/6/25 12:00,0.11,0.078,10.99550438,0.148,17.63515472,19.84470367,25531200,486.995,850320
2020/6/25 16:00,0.1,0.076,10.66948509,0.107,17.99933624,19.94057083,25531200,487,860644.8
2020/6/25 20:00,0.06,0.077,11.01781654,0.106,17.79866982,20.07175446,25531200,487.005,870955.2
2020/6/26 0:00,0.08,0.078,10.85657215,0.148,17.03686905,19.09596252,25545600,487.01,881280
2020/6/26 4:00,0.11,0.082,10.90581512,0.187,16.93811226,19.11966324,25545600,487.015,882475.2
2020/6/26 8:00,0.1,0.09,10.7919302,0.134,17.65776062,20.08071518,25545600,487.02,883684.8
2020/6/26 12:00,0.24,0.08,12.42158699,0.111,16.78554344,19.02940941,25545600,487.025,884880
2020/6/26 16:00,0.14,0.079,11.72945309,0.295,16.83162308,18.66231537,25545600,487.03,886075.2
2020/6/26 20:00,0.13,0.078,12.06202126,0.496,16.75849342,19.03179741,25545600,487.035,887284.8
2020/6/27 0:00,0.13,0.079,11.87319183,0.388,17.78279495,19.95247459,25617600,487.04,888480
2020/6/27 4:00,0.33,0.079,11.99243164,0.235,16.86771011,18.82163048,25617600,487.018,877435.2
2020/6/27 8:00,0.28,0.091,12.44319344,0.152,16.71764183,18.80900764,25617600,486.997,866404.8
2020/6/27 12:00,0.31,0.081,12.18324471,0.15,16.83410645,18.80900764,25617600,486.975,855360
2020/6/27 16:00,0.29,0.077,12.14972305,0.165,16.77075195,18.98590088,25617600,486.953,844315.2
2020/6/27 20:00,0.22,0.081,12.44855785,0.137,16.76209068,19.11911964,25617600,486.932,833284.8
2020/6/28 0:00,0.15,0.082,11.95164204,0.16,16.67656517,18.96956444,23256000,486.91,822240
2020/6/28 4:00,0.18,0.08,11.71630669,0.198,16.70546913,18.9599514,23256000,486.913,833040
2020/6/28 8:00,0.14,0.091,12.29779434,0.138,16.68189621,19.11110306,23256000,486.917,843840
2020/6/28 12:00,0.22,0.082,12.0568819,0.153,16.69626427,18.97984314,23256000,486.92,854640
2020/6/28 16:00,0.123641223,0.077,11.95913601,0.183,16.73498535,19.16928482,23256000,486.923,865440
2020/6/28 20:00,0.05,0.078,12.14569473,0.132,17.69081497,20.01392365,23256000,486.927,876240
2020/6/29 0:00,0.144047484,0.081,12.02450275,0.157,16.68137169,19.15915489,23270400,486.93,887040
2020/6/29 4:00,0.07,0.079,11.96921062,0.18,16.66879845,19.10961723,23270400,486.918,876240
2020/6/29 8:00,0.11881312,0.09,11.91939926,0.161,16.72681236,18.85769653,23270400,486.907,865440
2020/6/29 12:00,0.2,0.079,12.08022881,0.166,16.74347305,18.91048622,23270400,486.895,854640
2020/6/29 16:00,0.16,0.078,12.15626526,0.147,16.71246719,19.15788841,23270400,486.883,843840
2020/6/29 20:00,0.2,0.079,12.08772659,0.185,16.791008,19.0629406,23270400,486.872,833040
2020/6/30 0:00,0.28,0.081,12.15045071,1.731,16.8848629,19.00718689,18964800,486.86,822240
2020/6/30 4:00,0.29,0.079,12.1629982,1.524,16.80175018,19.06016731,18964800,486.86,820080
2020/6/30 8:00,0.72,0.091,12.06553745,1.041,15.93205929,18.03359795,18964800,486.86,817920
2020/6/30 12:00,1.35,0.081,11.71173668,0.753,15.56793308,17.25848007,18964800,486.86,815760
2020/6/30 16:00,0.11,0.083,11.99644947,0.406,15.46314049,17.59030151,18964800,486.86,813600
2020/6/30 20:00,0.52,0.076,12.0295887,0.292,16.96039391,18.68365288,18964800,486.86,811440
2020/7/1 0:00,0.34,0.076,12.17754459,0.192,17.65418816,19.68793488,16718400,486.86,809280
2020/7/1 4:00,0.18,0.075,12.06223392,0.266,17.80125046,19.46638107,16718400,486.872,833760
2020/7/1 8:00,0.2,0.091,12.07995415,0.214,16.7883625,18.76398849,16718400,486.883,858240
2020/7/1 12:00,0.22,0.075,11.70664978,0.237,16.81991196,18.30089188,16718400,486.895,882720
2020/7/1 16:00,0.22,0.074,11.69087219,0.291,17.73362541,19.31945419,16718400,486.907,907200
2020/7/1 20:00,0.25,0.073,11.3415823,0.305,17.77611923,19.50870323,16718400,486.918,931680
2020/7/2 0:00,0.19,0.073,11.87244797,0.345,18.03553772,19.08795166,11836800,486.93,956160
2020/7/2 4:00,0.16,0.075,12.07112026,0.387,17.82759476,19.33688164,11836800,486.92,968155.2
2020/7/2 8:00,0.22,0.089,11.14333153,0.273,16.81961441,18.61777878,11836800,486.91,980164.8
2020/7/2 12:00,0.32,0.072,11.47096825,0.336,16.02096176,17.94278336,11836800,486.9,992160
2020/7/2 16:00,0.25,0.075,11.46285534,0.208,16.92350578,17.98212814,11836800,486.89,1004155.2
2020/7/2 20:00,0.22,0.075,10.98419952,0.165,16.86621094,18.0250206,11836800,486.88,1016164.8
2020/7/3 0:00,0.17,0.074,10.74769592,0.202,16.81322289,18.02555656,11520000,486.87,1028160
2020/7/3 4:00,0.26,0.074,11.12954044,0.264,16.44311333,17.5871067,11520000,486.863,1019520
2020/7/3 8:00,0.13,0.088,10.92605686,0.255,17.16682816,18.66545868,11520000,486.857,1010880
2020/7/3 12:00,0.16,0.075,10.9998827,0.165,17.76776886,19.6428833,11520000,486.85,1002240
2020/7/3 16:00,0.13,0.075,11.13461685,0.158,17.92317581,19.08182526,11520000,486.843,993600
2020/7/3 20:00,0.13,0.073,10.45680618,0.131,17.48191452,19.29904175,11520000,486.837,984960
2020/7/4 0:00,0.14,0.075,10.84934521,0.142,17.98965263,19.62539673,11361600,486.83,976320
2020/7/4 4:00,0.1,0.07,10.36937714,0.229,17.68915367,19.15779877,11361600,486.838,968875.2
